# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov  5 10:11:32 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_orbper < 100
# CONSTRAINT:  and pl_radj not null
# CONSTRAINT:  and pl_radjlim = 0
# CONSTRAINT:  and pl_bmassj > 0.25
# CONSTRAINT:  and pl_orbeccenlim = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-60 b,K2-60,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,3.00265000,0.00004000,-0.00004000,0,0.045000,0.003000,-0.003000,0,7.656,0.415,-0.415,0,0.683,0.037,-0.037,0,135.39558,11.75971,-11.75971,0,0.42600,0.03700,-0.03700,0,Mass,0.000000,,,0,,,,,1400,50,-50,0,0,<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>,G4 V,5500.00,100.00,-100.00,0,1.12,0.05,-0.05,0,0.97,0.07,-0.07,0,0.010,0.110,-0.110,0,[Fe/H],4.07,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h34m25.50s,338.6062312,-13d43m54.50s,-13.7318044,491.8700000,11.4700000,-10.9690000,12.8570000,0.0570000,-0.0570000,10.9930000,0.0210000,-0.0210000,12.6108000,0.0003140,-0.0003140,2017-01-31,2017-03,2017-02-02
Kepler-77 b,Kepler-77,1,1,1,Transit,2013,Kepler,Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...557A..74G/abstract target=ref> Gandolfi et al. 2013 </a>,3.57878087,0.00000023,-0.00000023,0,0.045010,0.000630,-0.000630,0,10.761,0.179,-0.179,0,0.960,0.016,-0.016,0,136.66100,10.17000,-10.17000,0,0.43000,0.03200,-0.03200,0,Mass,0.000000,,,0,,,,,1440,100,-120,0,0,<a refstr=GANDOLFI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...557A..74G/abstract target=ref> Gandolfi et al. 2013 </a>,G5 V,5520.00,60.00,-60.00,0,0.99,0.02,-0.02,0,0.95,0.04,-0.04,0,0.200,0.050,-0.050,0,[M/H],4.42,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m25.91s,289.6079433,+44d20m43.56s,44.3454347,639.4110000,7.0550000,-7.0550000,14.1520000,0.0800000,-0.0800000,12.3610000,0.0180000,-0.0180000,13.9172000,0.0002030,-0.0002030,2014-05-14,2013-09,2014-05-14
TOI-4145 A b,TOI-4145 A,1,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,4.06644280,0.00000580,-0.00000580,0,0.048230,0.000750,-0.000790,0,13.305,0.359,-0.347,0,1.187,0.032,-0.031,0,136.66622,41.31769,-41.31769,0,0.43000,0.13000,-0.13000,0,Mass,0.000000,,,0,223.00,16.00,-13.00,0,1074,19,-16,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5281.00,86.00,-76.00,0,0.86,0.02,-0.02,0,0.91,0.04,-0.04,0,0.168,0.084,-0.087,0,[Fe/H],4.53,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h37m43.14s,39.4297435,+80d16m02.58s,80.2673838,205.3870000,1.1970000,-1.1840000,12.0840000,0.0250000,-0.0250000,10.2860000,0.0210000,-0.0210000,12.0572000,0.0002630,-0.0002630,2023-02-27,2023-03,2023-02-27
WASP-67 b,WASP-67,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.61442000,0.00001000,-0.00001000,0,,,,,12.890,1.233,-1.233,0,1.150,0.110,-0.110,0,136.66690,28.60470,-28.60470,0,0.43000,0.09000,-0.09000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5200.00,100.00,-100.00,0,0.88,0.08,-0.08,0,0.91,0.28,-0.28,0,-0.070,,,0,[Fe/H],4.35,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h42m58.52s,295.7438485,-19d56m59.03s,-19.9497314,189.4690000,1.5570000,-1.5330000,12.5370000,0.0390000,-0.0390000,10.1290000,0.0210000,-0.0210000,11.9141000,0.0002140,-0.0002140,2018-04-25,2017-03,2018-04-26
WASP-144 b,WASP-144,1,1,1,Transit,2018,SuperWASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,2.27831520,0.00000130,-0.00000130,0,0.031600,0.000500,-0.000500,0,9.528,0.560,-0.560,0,0.850,0.050,-0.050,0,139.84520,19.06980,-19.06980,0,0.44000,0.06000,-0.06000,0,Mass,0.000000,,,0,,,,,1260,40,-40,0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,K2 V,5200.00,140.00,-140.00,0,0.81,0.04,-0.04,0,0.81,0.04,-0.04,0,0.180,0.140,-0.140,0,,4.53,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h23m03.09s,320.7628761,-40d02m54.38s,-40.0484393,355.5130000,10.6680000,-10.0750000,13.0850000,0.0920000,-0.0920000,10.8970000,0.0210000,-0.0210000,12.9150000,0.0003620,-0.0003620,2018-10-24,2019-01,2018-10-26
WASP-25 b,WASP-25,1,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.76483000,0.00000500,-0.00000500,0,,,,,11.994,1.121,-1.121,0,1.070,0.100,-0.100,0,139.84520,31.78300,-31.78300,0,0.44000,0.10000,-0.10000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5750.00,100.00,-100.00,0,0.80,0.08,-0.08,0,0.67,0.22,-0.22,0,-0.050,,,0,[Fe/H],4.50,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h01m26.34s,195.3597581,-27d31m20.02s,-27.5222273,211.4160000,1.4680000,-1.4470000,11.8750000,0.0270000,-0.0270000,10.1740000,0.0210000,-0.0210000,11.6885000,0.0003350,-0.0003350,2018-04-25,2017-03,2018-04-26
TOI-1259 A b,TOI-1259 A,1,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MARTIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.4132M/abstract target=ref>Martin et al. 2021</a>,3.47797800,0.00000190,-0.00000170,0,0.040700,0.001140,-0.001100,0,11.456,0.336,-0.303,0,1.022,0.030,-0.027,0,140.16233,15.57359,-14.93794,0,0.44100,0.04900,-0.04700,0,Mass,0.000000,,,0,,,,,963,21,-21,0,0,<a refstr=MARTIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.4132M/abstract target=ref>Martin et al. 2021</a>,,4775.00,100.00,-100.00,0,0.71,0.02,-0.02,0,0.74,0.06,-0.06,0,-0.500,0.500,-0.500,0,[Fe/H],4.61,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h48m24.04s,282.1001665,+79d15m23.31s,79.2564761,118.1060000,0.3750000,-0.3720000,12.0790000,0.0460000,-0.0460000,9.6190000,0.0180000,-0.0180000,11.8104000,0.0008520,-0.0008520,2021-07-12,2021-11,2021-07-12
TOI-4329 b,TOI-4329,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GRUNBLATT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..120G/abstract target=ref>Grunblatt et al. 2022</a>,2.92230000,0.00015000,-0.00015000,0,,,,,16.813,2.130,-2.130,0,1.500,0.190,-0.190,0,143.02278,28.60456,-28.60456,0,0.45000,0.09000,-0.09000,0,Mass,0.068000,0.079000,-0.079000,0,,,,,,,,,0,<a refstr=GRUNBLATT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..120G/abstract target=ref>Grunblatt et al. 2022</a>,,6000.00,100.00,-100.00,0,2.31,0.03,-0.03,0,1.54,0.05,-0.05,0,0.290,0.060,-0.060,0,[Fe/H],3.90,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h58m15.34s,329.5639152,+71d07m53.78s,71.1316048,717.1280000,10.7220000,-10.4160000,12.7240000,0.0920000,-0.0920000,10.6300000,0.0280000,-0.0280000,12.4747000,0.0002060,-0.0002060,2022-03-16,2022-03,2022-03-16
WASP-56 b,WASP-56,1,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.61710000,0.00000300,-0.00000300,0,,,,,10.536,1.009,-1.009,0,0.940,0.090,-0.090,0,143.02350,28.60470,-28.60470,0,0.45000,0.09000,-0.09000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5600.00,100.00,-100.00,0,0.96,0.09,-0.09,0,0.71,0.21,-0.21,0,0.120,,,0,[Fe/H],4.50,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h13m27.85s,183.3660401,+23d03m20.47s,23.0556870,321.0840000,5.4000000,-5.2280000,12.0910000,0.0340000,-0.0340000,10.5320000,0.0190000,-0.0190000,12.0028000,0.0002910,-0.0002910,2018-04-25,2017-03,2018-04-26
WASP-52 b,WASP-52,1,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.74977980,0.00000120,-0.00000120,0,0.027200,0.000300,-0.000300,0,14.240,0.340,-0.340,0,1.270,0.030,-0.030,0,146.20000,6.36000,-6.36000,0,0.46000,0.02000,-0.02000,0,Mass,0.000000,,,0,,,,,1315,35,-35,0,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,K2 V,5000.00,100.00,-100.00,0,0.79,0.02,-0.02,0,0.87,0.03,-0.03,0,0.030,0.120,-0.120,0,[Fe/H],4.58,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m58.75s,348.4947931,+08d45m39.89s,8.7610793,174.8180000,1.3430000,-1.3230000,12.1920000,0.0690000,-0.0690000,10.0860000,0.0250000,-0.0250000,11.9537000,0.0011170,-0.0011170,2014-05-14,2013-01,2014-05-14
TIC 139270665 b,TIC 139270665,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>,23.62400000,0.03000000,-0.03100000,0,0.163000,0.002700,-0.003300,0,7.230,0.269,-0.247,0,0.645,0.024,-0.022,0,147.15455,14.62011,-14.62011,0,0.46300,0.04600,-0.04600,0,Mass,0.105000,0.053000,-0.050000,0,40.30,3.40,-2.70,0,703,14,-11,0,0,<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>,G2,5844.00,84.00,-82.00,0,1.02,0.04,-0.03,0,1.03,0.05,-0.06,0,0.156,0.057,-0.056,0,[Fe/H],4.44,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h16m08.14s,124.0338967,+33d17m29.23s,33.2914532,189.8750000,1.6150000,-1.5890000,10.3850000,0.0050000,-0.0050000,8.9460000,0.0190000,-0.0190000,10.1805000,0.0003470,-0.0003470,2024-05-08,2024-04,2024-05-08
CoRoT-5 b,CoRoT-5,1,1,1,Transit,2009,CoRoT,Published Confirmed,0,<a refstr=RAUER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...506..281R/abstract target=ref> Rauer et al. 2009 </a>,4.03789620,0.00000190,-0.00000190,0,0.049470,0.000260,-0.000290,0,15.558,0.516,-0.527,0,1.388,0.046,-0.047,0,148.42000,14.93700,-7.62800,0,0.46700,0.04700,-0.02400,0,Mass,0.090000,0.090000,-0.040000,0,,,,,1438,39,-39,0,0,<a refstr=RAUER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...506..281R/abstract target=ref> Rauer et al. 2009 </a>,F9 V,6100.00,65.00,-65.00,0,1.19,0.04,-0.04,0,1.00,0.02,-0.02,0,-0.250,0.060,-0.060,0,[M/H],4.19,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h45m06.54s,101.2772396,+00d48m54.78s,0.8152163,882.4720000,25.6200000,-25.6200000,14.0430000,0.1490000,-0.1490000,12.5460000,0.0260000,-0.0260000,13.9021000,0.0004180,-0.0004180,2014-05-14,2009-10,2014-05-14
WASP-172 b,WASP-172,1,1,1,Transit,2018,SuperWASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,5.47743300,0.00000700,-0.00000700,0,0.069400,0.001100,-0.001100,0,17.598,1.121,-1.121,0,1.570,0.100,-0.100,0,149.38010,31.78300,-31.78300,0,0.47000,0.10000,-0.10000,0,Mass,0.000000,,,0,,,,,1740,60,-60,0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,F1 V,6900.00,140.00,-140.00,0,1.91,0.10,-0.10,0,1.49,0.07,-0.07,0,-0.100,0.080,-0.080,0,,4.05,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h17m44.10s,199.4337420,-47d14m15.27s,-47.2375748,538.1100000,15.2690000,-14.4630000,10.9880000,0.0090000,-0.0090000,10.1300000,0.0190000,-0.0190000,11.0099000,0.0005360,-0.0005360,2018-10-24,2019-01,2018-10-26
WASP-113 b,WASP-113,1,1,1,Transit,2016,SuperWASP-North,Published Confirmed,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,4.54216875,0.00000420,-0.00000420,0,0.058850,0.000100,-0.000100,0,15.793,1.076,-1.569,0,1.409,0.096,-0.140,0,150.96925,17.16282,-16.52716,0,0.47500,0.05400,-0.05200,0,Mass,0.000000,,,0,,,,,1496,60,-60,0,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,G1,5890.00,140.00,-140.00,0,1.61,0.09,-0.12,0,1.32,0.07,-0.07,0,0.100,0.090,-0.090,0,[Fe/H],4.20,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h59m29.49s,224.8728589,+46d57m36.36s,46.9600996,435.1560000,4.4330000,-4.3460000,11.7610000,0.0570000,-0.0570000,10.3110000,0.0210000,-0.0210000,11.6041000,0.0003540,-0.0003540,2016-07-14,2016-10,2016-07-18
WASP-31 b,WASP-31,1,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,3.40590960,0.00000500,-0.00000500,0,0.046590,0.000350,-0.000350,0,17.363,0.560,-0.560,0,1.549,0.050,-0.050,0,151.91600,9.21700,-9.21700,0,0.47800,0.02900,-0.02900,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,,6302.00,102.00,,0,1.25,0.03,-0.03,0,1.16,0.03,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.8290000,6.4370000,-6.2310000,11.6580000,0.0270000,-0.0270000,10.6500000,0.0270000,-0.0270000,11.8163000,0.0004360,-0.0004360,2014-05-14,2011-07,2014-05-14
HAT-P-40 b,HAT-P-40,1,1,1,Transit,2012,HATNet,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.45724000,0.00001000,-0.00001000,0,,,,,17.038,1.906,-1.906,0,1.520,0.170,-0.170,0,152.55840,41.31790,-41.31790,0,0.48000,0.13000,-0.13000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6080.00,100.00,-100.00,0,1.94,0.22,-0.22,0,1.03,0.40,-0.40,0,0.220,,,0,[Fe/H],3.93,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h22m03.10s,335.5129199,+45d27m26.43s,45.4573423,464.4690000,6.5370000,-6.3610000,11.3400000,0.0140000,-0.0140000,10.0090000,0.0180000,-0.0180000,11.4162000,0.0007460,-0.0007460,2018-04-25,2017-03,2018-04-26
